DJI_20250504104400_0001.JPG,37.3064416388889,127.013981,188.963,-0.0464904,-0.0885361,-117.704,0.00948,0.0227
DJI_20250504104404_0002.JPG,37.3064151666667,127.014045194444,189.002,-0.0464903,-0.0885361,-117.704,0.00945,0.0224
DJI_20250504104405_0003.JPG,37.3063918611111,127.014103222222,189.018,-0.0464903,-0.0885362,-117.704,0.00952,0.02265
DJI_20250504104406_0004.JPG,37.3063681944444,127.014163861111,189.002,-0.0464902,-0.0885362,-117.704,0.009695,0.02323
DJI_20250504104407_0005.JPG,37.3063447777778,127.014222166667,189.006,-0.0464902,-0.0885362,-117.704,0.00961,0.02289
DJI_20250504104409_0006.JPG,37.3063164722222,127.014292861111,189.011,-0.0464901,-0.0885363,-117.704,0.00955,0.02279
DJI_20250504104409_0007.JPG,37.3063024166667,127.014327666667,189.012,-0.0464901,-0.0885363,-117.704,0.009525,0.02268
DJI_20250504104410_0008.JPG,37.3062789166667,127.01438525,188.996,-179.953,-0.088455,117.804,0.009525,0.0227
DJI_20250504104411_0009.JPG,37.3062568055556,127.01443925,188.979,-179.953,-0.0884551,117.804,0.00951,0.02269
DJI_20250504104412_0010.JPG,37.3062344722222,127.014494111111,188.974,-0.0464899,-0.0885364,-117.704,0.009525,0.0227
DJI_20250504104413_0011.JPG,37.3062123055556,127.014549055556,188.955,-179.953,-0.0884551,117.804,0.00943,0.02244
DJI_20250504104414_0012.JPG,37.3061881944444,127.014607305556,188.976,-179.953,-0.0884552,117.804,0.00942,0.02242
DJI_20250504104415_0013.JPG,37.3061663333333,127.014659861111,188.972,-179.953,-0.0884552,117.804,0.009305,0.02213
DJI_20250504104416_0014.JPG,37.3061429444444,127.014718083333,188.942,-0.0464897,-0.0885365,-117.704,0.00931,0.02221
DJI_20250504104417_0015.JPG,37.3061213888889,127.014771444444,188.942,-0.0464897,-0.0885365,-117.704,0.0093,0.02231
DJI_20250504104418_0016.JPG,37.3060985,127.014828138889,188.981,-0.0464896,-0.0885365,-117.704,0.00935,0.0224
DJI_20250504104419_0017.JPG,37.3060780277778,127.014880472222,188.97,-179.953,-0.0884553,117.803,0.009285,0.02219
DJI_20250504104420_0018.JPG,37.3060552777778,127.014935333333,188.977,-0.0464895,-0.0885366,-117.703,0.009255,0.02208
DJI_20250504104421_0019.JPG,37.3060315,127.014991027778,188.94,-0.0464894,-0.0885366,-117.703,0.0092,0.02196
DJI_20250504104422_0020.JPG,37.306007,127.015048361111,188.937,-179.953,-0.0884554,117.803,0.009245,0.02203
DJI_20250504104423_0021.JPG,37.3059846111111,127.015102388889,188.935,-0.0464893,-0.0885367,-117.703,0.009185,0.02191
DJI_20250504104424_0022.JPG,37.3059625277778,127.015158055556,188.944,-179.953,-0.0884554,117.803,0.00919,0.02189
DJI_20250504104425_0023.JPG,37.3059418888889,127.015210722222,188.965,-179.953,-0.0884555,117.803,0.0092,0.02194
DJI_20250504104426_0024.JPG,37.3059197222222,127.015266916667,188.986,-179.953,-0.0884555,117.803,0.00924,0.02208
DJI_20250504104427_0025.JPG,37.3058961666667,127.015325944444,188.984,-0.0464891,-0.0885368,-117.703,0.009295,0.02222
DJI_20250504104428_0026.JPG,37.3058758333333,127.015377472222,188.96,-0.0464891,-0.0885368,-117.703,0.00933,0.02225
DJI_20250504104429_0027.JPG,37.3058540833333,127.015432527778,188.946,-0.046489,-0.0885368,-117.703,0.009275,0.02222
DJI_20250504104430_0028.JPG,37.3058299444444,127.015493555556,188.954,-179.953,-0.0884556,117.803,0.00925,0.02216
