25.03.14_100_0001_0001.JPG,37.2995398055556,127.029078194444,146.334,-20.2367,-22.6312,-133.773,0.014305,0.02789
25.03.14_100_0001_0002.JPG,37.2994963055556,127.029160388889,146.28,-17.6236,-24.6774,-127.267,0.014515,0.02874
25.03.14_100_0001_0003.JPG,37.2994516666667,127.029242833333,146.273,-17.5358,-24.7378,-127.057,0.014245,0.02799
25.03.14_100_0001_0004.JPG,37.2994082222222,127.029325777778,146.29,-17.8416,-24.5251,-127.79,0.01383,0.02741
25.03.14_100_0001_0005.JPG,37.2993646944444,127.029407416667,146.297,-17.8416,-24.5252,-127.79,0.014065,0.02723
25.03.14_100_0001_0006.JPG,37.2993208333333,127.029489944444,146.294,-17.7981,-24.5558,-127.685,0.013915,0.02716
25.03.14_100_0001_0007.JPG,37.2992978611111,127.029580416667,146.273,-3.90046,-29.7688,-97.8191,0.01372,0.02706
25.03.14_100_0001_0008.JPG,37.2992950555556,127.029679861111,146.276,-0.0473511,-30,-90.0947,0.013565,0.027
25.03.14_100_0001_0009.JPG,37.2992941666667,127.029777944444,146.264,-0.451439,-29.9969,-90.9029,0.013925,0.0272
25.03.14_100_0001_0010.JPG,37.2993238611111,127.029754166667,146.26,20.7004,22.2117,45.0115,0.01687,0.03388
25.03.14_100_0001_0011.JPG,37.2993666666667,127.029673916667,146.249,18.4,24.1209,50.8541,0.01205,0.02203
25.03.14_100_0001_0012.JPG,37.2993704444444,127.029664777778,146.217,17.8849,24.4945,52.1054,0.012635,0.02279
25.03.14_100_0001_0013.JPG,37.2994154722222,127.02958325,146.27,18.1008,24.3401,51.5831,0.01277,0.02311
25.03.14_100_0001_0014.JPG,37.2994589722222,127.029501472222,146.245,18.0578,24.3711,51.6874,0.01118,0.02084
25.03.14_100_0001_0015.JPG,37.2994730555556,127.029475583333,146.223,17.7981,24.5558,52.3145,0.01258,0.02253
25.03.14_100_0001_0016.JPG,37.2995169166667,127.029395055556,146.249,17.885,24.4945,52.1052,0.01204,0.02199
25.03.14_100_0001_0017.JPG,37.299561,127.029311138889,146.275,18.0147,24.402,51.7916,0.011875,0.0218
25.03.14_100_0001_0018.JPG,37.2996046944444,127.029229916667,146.275,17.9283,24.4637,52.0005,0.011785,0.02196
25.03.14_100_0001_0019.JPG,37.2996488333333,127.029148416667,146.267,18.0148,24.402,51.7915,0.011605,0.02147
25.03.14_100_0001_0020.JPG,37.2997112222222,127.0291105,146.279,29.9928,-0.691129,-1.19722,0.011535,0.02141
25.03.14_100_0001_0021.JPG,37.2997879166667,127.029118722222,146.234,29.7149,-4.3287,-7.53351,0.011405,0.02194
25.03.14_100_0001_0022.JPG,37.2997715555556,127.029187472222,146.247,-15.8623,-25.8014,-123.138,0.0117,0.02182
25.03.14_100_0001_0023.JPG,37.2997299444444,127.029270305556,146.266,-17.4037,-24.8279,-126.741,0.01067,0.02045
25.03.14_100_0001_0024.JPG,37.2996858888889,127.029352916667,146.276,-17.5358,-24.7378,-127.057,0.010945,0.02131
25.03.14_100_0001_0025.JPG,37.2996411388889,127.029438583333,146.288,-17.7109,-24.6168,-127.476,0.009805,0.018
25.03.14_100_0001_0026.JPG,37.2995986388889,127.029517111111,146.307,-17.9283,-24.4638,-127.999,0.012085,0.02275
25.03.14_100_0001_0027.JPG,37.2995544722222,127.029598833333,146.288,-17.7545,-24.5863,-127.581,0.010805,0.0212
25.03.14_100_0001_0028.JPG,37.2995103611111,127.029682166667,146.316,-18.2294,-24.2466,-128.73,0.011035,0.02104
25.03.14_100_0001_0029.JPG,37.2994651666667,127.029763916667,146.268,-17.9282,-24.4638,-127.999,0.011755,0.02361
25.03.14_100_0001_0030.JPG,37.2994208055556,127.029846027778,146.302,-17.798,-24.5558,-127.685,0.011555,0.02162
25.03.14_100_0001_0031.JPG,37.299376,127.029927972222,146.216,-17.2708,-24.9174,-126.425,0.01235,0.0274
25.03.14_100_0001_0032.JPG,37.2993316666667,127.030008638889,146.245,-17.7979,-24.5559,-127.685,0.013215,0.02648
25.03.14_100_0001_0033.JPG,37.2992899166667,127.030088694444,146.257,-17.5356,-24.738,-127.056,0.022185,0.03604
25.03.14_100_0001_0034.JPG,37.2992901944444,127.030191,146.312,-1.20143,-29.9782,-92.4034,0.01118,0.02144
25.03.14_100_0001_0035.JPG,37.2992910555556,127.030290305556,146.272,-0.508984,-29.9961,-91.018,0.012575,0.02248
25.03.14_100_0001_0036.JPG,37.2992928611111,127.03035975,146.243,25.7214,-7.08093,-16.1503,0.010675,0.02075
25.03.14_100_0001_0037.JPG,37.2993370833333,127.03027475,146.299,19.5605,23.2101,47.9636,0.01084,0.02084
25.03.14_100_0001_0038.JPG,37.2993796944444,127.030190638889,146.244,18.3147,24.184,51.0625,0.011215,0.02116
25.03.14_100_0001_0039.JPG,37.2994253611111,127.030109472222,146.273,17.9713,24.4331,51.8966,0.01112,0.0211
25.03.14_100_0001_0040.JPG,37.29947025,127.0300285,146.296,17.9714,24.433,51.8965,0.01091,0.02088
25.03.14_100_0001_0041.JPG,37.2995145,127.029943972222,146.281,18.0577,24.3712,51.6876,0.010855,0.02081
25.03.14_100_0001_0042.JPG,37.2995565555556,127.029863472222,146.281,17.8848,24.4946,52.1055,0.010785,0.02032
25.03.14_100_0001_0043.JPG,37.2995989444444,127.02978175,146.26,18.0146,24.4021,51.7919,0.011175,0.021
25.03.14_100_0001_0044.JPG,37.2996448611111,127.029699611111,146.297,17.9715,24.433,51.8963,0.01099,0.02082
25.03.14_100_0001_0045.JPG,37.2996893888889,127.029616611111,146.289,18.0147,24.4021,51.7918,0.01083,0.02066
25.03.14_100_0001_0046.JPG,37.2997336388889,127.029534166667,146.296,17.9715,24.4329,51.8962,0.010955,0.02131
25.03.14_100_0001_0047.JPG,37.2997783611111,127.02945125,146.229,17.9283,24.4638,52.0007,0.010915,0.02039
25.03.14_100_0001_0048.JPG,37.299821,127.029368388889,146.261,17.7546,24.5863,52.4191,0.01119,0.02107
25.03.14_100_0001_0049.JPG,37.2998647222222,127.029288722222,146.275,17.8416,24.5251,52.2097,0.01132,0.02274
25.03.14_100_0001_0050.JPG,37.2999076944444,127.029207833333,146.269,18.2296,24.2465,51.2701,0.010925,0.02133
25.03.14_100_0001_0051.JPG,37.2999469444444,127.029174166667,146.217,26.638,-14.3353,-26.2718,0.011245,0.02099
25.03.14_100_0001_0052.JPG,37.2999889166667,127.029260583333,146.273,16.3859,-25.4861,-55.6525,0.01125,0.02096
25.03.14_100_0001_0053.JPG,37.299976,127.02934675,146.244,-15.6757,-25.9102,-122.71,0.01081,0.02051
25.03.14_100_0001_0054.JPG,37.2999349722222,127.029428944444,146.267,-17.6673,-24.6471,-127.371,0.010795,0.02055
25.03.14_100_0001_0055.JPG,37.2998901666667,127.029511722222,146.258,-17.6235,-24.6775,-127.266,0.010465,0.02016
25.03.14_100_0001_0056.JPG,37.29984525,127.029595111111,146.277,-17.5796,-24.7077,-127.161,0.01058,0.02035
25.03.14_100_0001_0057.JPG,37.2998040555556,127.029677027778,146.284,-17.798,-24.5558,-127.685,0.010595,0.02063
25.03.14_100_0001_0058.JPG,37.2997598333333,127.02976175,146.285,-17.5796,-24.7078,-127.161,0.01039,0.02044
25.03.14_100_0001_0059.JPG,37.2997164722222,127.029842777778,146.303,-17.6671,-24.6472,-127.371,0.010835,0.0206
25.03.14_100_0001_0060.JPG,37.2996721388889,127.029924972222,146.305,-17.8848,-24.4946,-127.894,0.011005,0.02081
25.03.14_100_0001_0061.JPG,37.2996291666667,127.030004083333,146.279,-17.8848,-24.4946,-127.894,0.01118,0.02252
25.03.14_100_0001_0062.JPG,37.2995844444444,127.030086416667,146.249,-17.6671,-24.6473,-127.371,0.011515,0.02114
25.03.14_100_0001_0063.JPG,37.29953975,127.030168722222,146.319,-17.7107,-24.6169,-127.476,0.010905,0.02067
25.03.14_100_0001_0064.JPG,37.2994964444444,127.030251416667,146.291,-17.7543,-24.5865,-127.58,0.010895,0.02081
25.03.14_100_0001_0065.JPG,37.2994515555556,127.03033275,146.226,-17.928,-24.4639,-127.999,0.011005,0.02113
25.03.14_100_0001_0066.JPG,37.29940675,127.030415583333,146.248,-17.7543,-24.5865,-127.58,0.010795,0.02093
25.03.14_100_0001_0067.JPG,37.2993624722222,127.030496555556,146.279,-17.7978,-24.556,-127.685,0.010695,0.0208
25.03.14_100_0001_0068.JPG,37.2993203611111,127.030576,146.299,-17.7978,-24.556,-127.685,0.011125,0.02088
25.03.14_100_0001_0069.JPG,37.2992895,127.030664583333,146.303,-6.89023,-29.27,-103.883,0.011525,0.02165
25.03.14_100_0001_0070.JPG,37.2993301388889,127.030749416667,146.28,14.6483,-26.4761,-59.6175,0.011745,0.02143
25.03.14_100_0001_0071.JPG,37.2993713333333,127.030751777778,146.268,22.7174,20.1388,39.4326,0.011225,0.02104
25.03.14_100_0001_0072.JPG,37.2994158055556,127.03067375,146.274,18.1864,24.278,51.3752,0.012415,0.02202
25.03.14_100_0001_0073.JPG,37.2994584166667,127.030592777778,146.252,17.9712,24.4331,51.8969,0.01123,0.02117
25.03.14_100_0001_0074.JPG,37.29950325,127.030512222222,146.265,17.8847,24.4947,52.1059,0.011495,0.02121
25.03.14_100_0001_0075.JPG,37.2995467777778,127.030428388889,146.31,17.928,24.4639,52.0013,0.010815,0.02053
25.03.14_100_0001_0076.JPG,37.2995908611111,127.030345555556,146.306,17.8847,24.4947,52.1058,0.010595,0.02054
25.03.14_100_0001_0077.JPG,37.2996345277778,127.030263666667,146.238,18.0576,24.3712,51.6878,0.011235,0.02128
25.03.14_100_0001_0078.JPG,37.2996782222222,127.030181472222,146.263,18.0145,24.4022,51.7922,0.011095,0.02087
25.03.14_100_0001_0079.JPG,37.2997216666667,127.03009825,146.301,18.1007,24.3402,51.5834,0.011125,0.02091
25.03.14_100_0001_0080.JPG,37.2997653333333,127.03001675,146.337,18.0577,24.3712,51.6877,0.01079,0.02053
25.03.14_100_0001_0081.JPG,37.2998095833333,127.029935888889,146.295,18.0577,24.3712,51.6876,0.01128,0.02097
25.03.14_100_0001_0082.JPG,37.2998536111111,127.029853416667,146.325,18.1866,24.2778,51.3747,0.01086,0.02066
25.03.14_100_0001_0083.JPG,37.2998984722222,127.029771527778,146.289,18.1008,24.3401,51.5832,0.011605,0.02171
25.03.14_100_0001_0084.JPG,37.2999398055556,127.029689055556,146.245,17.9282,24.4638,52.0008,0.010915,0.02049
25.03.14_100_0001_0085.JPG,37.2999831944444,127.029606722222,146.228,18.0147,24.4021,51.7918,0.01071,0.02029
25.03.14_100_0001_0086.JPG,37.3000280555556,127.029524638889,146.274,17.9282,24.4638,52.0007,0.011225,0.02103
25.03.14_100_0001_0087.JPG,37.3000545277778,127.029566722222,146.271,10.9703,-28.0977,-67.629,0.010495,0.02009
25.03.14_100_0001_0088.JPG,37.3000740555556,127.029660166667,146.245,8.34477,-28.9204,-73.1265,0.01463,0.02785
